param_index1,param_index2,DTW_distance
b.f6,b.f9,0.013839413684664
b.f6,b.f0,1.02778359037597
b.f6,b.f3,3.56419852240337
b.f6,b.f5,3.42793432090514
b.f6,b.f15,5.75046926730014
b.f6,b.f10,1.71852787800516
b.f6,b.f14,3.20138587222264
b.f6,b.f13,7.17423606498512
b.f6,b.f17,1.20419394392429
b.f12,b.f2,5.88710958712061
b.f12,b.f12,6.80323966463668
b.f12,b.f11,4.86930349251863
b.f12,b.f1,1.81239154466726
b.f12,b.f16,2.4583683077239
b.f12,b.f7,1.68333237306348
b.f12,b.f8,1.77196553581886
b.f12,b.f6,1.94873485580802
b.f12,b.f4,5.65210520235533
b.f12,b.f9,5.23068486121547
b.f12,b.f0,3.32503092968624
b.f12,b.f3,3.52728613610525
b.f12,b.f5,0.123299648179267
b.f12,b.f15,0.103492688263231
b.f12,b.f10,6.58034869479478
b.f12,b.f14,5.55358360232445
b.f12,b.f13,1.78880732254014
b.f12,b.f17,4.66607193477873
b.f17,b.f2,1.08159025512199
b.f17,b.f12,1.01011363089255
b.f17,b.f11,1.12726619410373
b.f17,b.f1,4.65640056929666
b.f17,b.f16,2.67817199902539
b.f17,b.f7,4.61852030380451
b.f17,b.f8,5.01430964423322
b.f17,b.f6,3.32787180143608
b.f17,b.f4,0.8605412313046
b.f17,b.f9,1.235945987388
b.f17,b.f0,1.94750609883358
b.f17,b.f3,1.58441671502063
b.f17,b.f5,3.96250775714041
b.f17,b.f15,4.80983947228779
b.f17,b.f10,0.440224457854108
b.f17,b.f14,1.89146078356693
b.f17,b.f13,3.82155913179748
b.f17,b.f17,0.061266969759407
b.f8,b.f2,5.85138238373017
b.f8,b.f12,7.6384872551895
b.f8,b.f11,4.50564696311149
b.f8,b.f1,0.815450513286728
b.f8,b.f16,0.590379677816354
b.f8,b.f7,1.02386798225212
b.f8,b.f8,0.687855467534243
b.f8,b.f6,0.069979166455736
b.f8,b.f4,4.40527976532644
b.f8,b.f9,6.80062101207067
b.f8,b.f0,4.6162577528033
b.f8,b.f3,1.97104328079837
b.f8,b.f5,1.80172596905
b.f8,b.f15,1.68241553115219
b.f8,b.f10,5.95853000313985
b.f8,b.f14,4.23794869830352
b.f8,b.f13,0.215496317296244
b.f8,b.f17,3.3290620503843
b.f5,b.f2,3.60542580500536
b.f5,b.f12,4.59953993933536
b.f5,b.f11,3.15279860776637
b.f5,b.f1,2.64776282047532
b.f5,b.f16,0.783630359436797
b.f5,b.f7,3.1382551896202
b.f5,b.f8,2.12967964008579
b.f5,b.f6,1.53578889784598
b.f5,b.f4,2.04542473524615
b.f5,b.f9,4.06441583879797
b.f5,b.f0,3.51837870226792
b.f5,b.f3,0.15888761552017
b.f5,b.f5,2.92475601407492
b.f5,b.f15,3.3159711884844
b.f5,b.f10,3.11590024115099
b.f5,b.f14,1.97266928120057
b.f5,b.f13,2.14848834067431
b.f5,b.f17,1.81155100071979
