count,mean,std,min,25%,50%,75%,max,model_index,nckts_FD_0.0,nckts_robust,nckts_FD_0.5,nckts_plastic_0.5,nckts_FD_1.0,nckts_plastic_1.0
32164210.0,55.45289611816406,27.85704803466797,0.699483335018158,32.90374183654785,54.13597869873047,76.54704284667969,165.19631958007812,9077,32164210,15812828,0,0,0,0
89438625.0,54.57478332519531,28.527538299560547,0.474636822938919,31.227195739746094,52.92600631713867,76.33405303955078,166.7723388671875,9078,70879344,34373143,2951646,1423063,15607635,8752616
100132476.0,55.07342147827149,28.527891159057617,0.4397451281547546,31.801767349243164,53.56700897216797,76.8330307006836,167.66354370117188,9079,71002005,34934469,9724568,4646258,19405903,10820714
32695741.0,56.44189834594727,27.958005905151367,1.111279845237732,33.882232666015625,55.33024978637695,77.55123901367188,165.29376220703125,9080,28467634,14339616,2178193,911976,2049914,1124632
50135091.0,54.8985710144043,28.58840560913086,0.6506693363189697,31.53711032867432,53.44246673583984,76.72868347167969,168.0070343017578,9081,50135091,24277773,0,0,0,0
48891216.0,54.75601196289063,28.53091049194336,0.5426642298698425,31.428189754486084,53.30793571472168,76.56318664550781,168.00392150878906,9082,48891216,23601952,0,0,0,0
15531951.0,55.91617202758789,27.884164810180664,0.4846363663673401,33.38419532775879,54.6548957824707,77.08760452270508,163.99472045898438,9083,15531951,7730028,0,0,0,0
45539196.0,54.34799575805664,28.6162052154541,0.4684112071990967,30.866119384765625,52.824655532836914,76.12746620178223,166.7483367919922,9084,45539196,21730906,0,0,0,0
46325125.0,54.32708358764648,28.63083267211914,0.1650746315717697,30.852418899536133,52.80189514160156,76.12008666992188,166.74533081054688,9085,46325125,22095391,0,0,0,0
5007030.0,55.55451202392578,28.05838966369629,0.7058953642845154,32.77269744873047,54.13032341003418,76.86374092102051,164.8263397216797,9086,5007030,2460770,0,0,0,0
130387026.0,54.21406936645508,28.533823013305664,0.4373568892478943,30.803157806396484,52.54481506347656,75.99053192138672,168.0070343017578,9087,106804048,51644424,0,0,23582978,13434808
164829246.0,54.35570526123047,28.57305908203125,0.3111369013786316,30.9782395362854,52.72043991088867,76.14031219482422,168.00392150878906,9088,130017052,63381776,0,0,34812194,19754710
35790030.0,55.58497619628906,28.20780372619629,0.7370073199272156,32.63219451904297,54.1869010925293,76.9958324432373,165.2816619873047,9089,31452047,15693967,0,0,4337983,2412498
138253506.0,54.402320861816406,28.648834228515625,0.6781934499740601,30.865991592407227,52.65911102294922,76.23937225341797,166.8817596435547,9090,90991234,45681525,5971008,2814524,41291264,24421220
159999216.0,54.385868072509766,28.620059967041016,0.5240222811698914,30.87949752807617,52.72866821289063,76.20816040039062,167.66354370117188,9091,105087763,52679255,6645330,3059597,48266123,28368817
54920440.0,55.63387298583984,28.273700714111328,0.969394862651825,32.61183452606201,54.228471755981445,77.10939025878906,165.28675842285156,9092,42008568,21501908,628038,293067,12283834,7057409
194567401.0,54.31174087524414,28.659086227416992,0.2710161805152893,30.728927612304688,52.63303756713867,76.2111587524414,168.0189208984375,9093,136544199,68322017,5350290,2406162,52672912,31506610
278680636.0,54.20597839355469,28.684545516967773,0.2710006237030029,30.621732711791992,52.51087188720703,76.10922241210938,168.01580810546875,9094,191866382,96241373,3860624,1825848,82953630,49199871
89545653.0,55.24029922485352,28.30210304260254,0.3882915377616882,32.21275329589844,53.72871398925781,76.73641204833984,167.80397033691406,9095,60028150,30651610,770616,430217,28746887,16129833
162675703.0,54.28828430175781,28.560216903686523,0.4397587478160858,30.77924156188965,52.63114929199219,76.11605072021484,168.01893615722656,9096,134823857,65804403,3501254,1705846,24350592,14689533
271363456.0,54.24957656860352,28.611581802368164,0.4397451281547546,30.73398971557617,52.568946838378906,76.11003875732422,168.0158233642578,9097,201886333,100017525,3571020,1797724,65906103,38972655
96528565.0,55.2265625,28.453332901000977,0.760163426399231,31.97403907775879,53.76875305175781,76.9517593383789,166.95213317871094,9098,69729308,35377968,162568,79459,26636689,15025463
92296491.0,54.3021240234375,28.60249710083008,0.2892825901508331,30.83208274841309,52.59181594848633,76.08186340332031,166.76934814453125,9099,92296491,43787531,0,0,0,0
35578830.0,54.537235260009766,28.668537139892575,0.2536040842533111,30.960111618041992,52.94745826721192,76.49919128417969,166.2313232421875,9100,35578830,17026648,0,0,0,0
33378535.0,55.44569778442383,27.937400817871094,0.3578518033027649,32.642269134521484,54.29433059692383,76.72656631469727,165.18719482421875,9101,33378535,16475030,0,0,0,0
135638685.0,54.20962524414063,28.55939292907715,0.2385230362415313,30.829328536987305,52.51280212402344,75.89239501953125,166.75733947753906,9102,129163281,60822945,6475404,3068480,0,0
81939201.0,54.52642059326172,28.575340270996094,0.1251136064529419,31.17021751403809,52.87392044067383,76.30084228515625,166.38082885742188,9103,70810769,33315385,11128432,5309937,0,0
58336201.0,55.57783126831055,27.95473861694336,0.3474408984184265,32.862403869628906,54.36855316162109,76.83364868164062,165.26846313476562,9104,54758881,26929070,3577320,1666381,0,0
80232778.0,54.43367767333984,28.4940185546875,0.474602997303009,31.15777969360352,52.68758964538574,76.05818939208984,166.76934814453125,9105,78280906,37112264,1951872,930551,0,0
56482506.0,55.0694465637207,28.438386917114254,0.4656353294849396,31.95417642593384,53.47728157043457,76.6703872680664,166.38385009765625,9106,50145676,24102578,6336830,3088890,0,0
38469606.0,56.13694763183594,27.839160919189453,0.6779406666755676,33.6181001663208,55.026193618774414,77.1845932006836,166.76934814453125,9107,36579835,18259417,1889771,835224,0,0
165501721.0,54.26704788208008,28.650480270385746,0.2892116606235504,30.72449111938477,52.675323486328125,76.0897216796875,167.9951171875,9108,165501721,78704776,0,0,0,0
106033203.0,54.045440673828125,28.56025695800781,0.1783737540245056,30.576784133911133,52.4961051940918,75.80721282958984,167.99200439453125,9109,106033203,50202086,0,0,0,0
36061278.0,55.30779647827149,28.114931106567383,0.4846363365650177,32.39277362823486,53.9930305480957,76.75070190429688,165.26852416992188,9110,36061278,17671320,0,0,0,0
234740278.0,54.02457809448242,28.60735321044922,0.1691491603851318,30.551483154296875,52.35502624511719,75.79241180419922,167.99510192871094,9111,234740278,110783359,0,0,0,0
237020878.0,53.99613952636719,28.62527847290039,0.1252275109291076,30.53170585632324,52.34079360961914,75.77362060546875,167.9919891357422,9112,237020878,111819670,0,0,0,0
70383180.0,54.83140182495117,28.2606258392334,0.2726546823978424,31.826636791229248,53.30948638916016,76.31416320800781,166.74533081054688,9113,70383180,33946523,0,0,0,0
159159561.0,54.10799407958984,28.566577911376957,0.2969827353954315,30.667436599731445,52.42629623413086,75.8833999633789,167.9951171875,9114,159159561,75221498,0,0,0,0
194547675.0,54.17448806762695,28.597551345825195,0.1783737540245056,30.759033203125,52.53288269042969,75.95194625854492,167.99200439453125,9115,194547675,92190192,0,0,0,0
70430646.0,55.32534408569336,28.20770835876465,0.3909922838211059,32.413429260253906,53.8847541809082,76.77423667907715,166.75733947753906,9116,70430646,34430647,0,0,0,0
169749525.0,54.12080764770508,28.70073509216309,0.3578518033027649,30.51198005676269,52.32024383544922,76.03730010986328,166.88172912597656,9117,168519472,79578363,0,0,1230053,732256
161937006.0,53.9413948059082,28.661039352416992,0.2536040842533111,30.34531593322754,52.17077255249024,75.81584930419922,167.63668823242188,9118,161739160,76041199,197846,120750,0,0
80245446.0,54.88387298583984,28.35480499267578,0.3578518033027649,31.66416549682617,53.30940055847168,76.55055236816406,165.95779418945312,9119,75373462,36570639,0,0,4871984,2728922
278539003.0,54.06958770751953,28.639087677001957,0.1517688632011413,30.539308547973636,52.31208419799805,75.9478530883789,168.0070037841797,9120,272018627,128147397,5131280,2519453,1389096,810881
378331278.0,54.01594924926758,28.68052673339844,0.1251136064529419,30.4602165222168,52.26192474365234,75.9131088256836,168.00390625,9121,378331278,178216572,0,0,0,0
185849560.0,54.725528717041016,28.45422744750977,0.2646856904029846,31.4727783203125,53.09396362304688,76.44027900695801,167.80380249023438,9122,177928360,85817861,0,0,7921200,4512639
180376521.0,54.19841384887695,28.59474372863769,0.4224568605422973,30.68632698059082,52.53037643432617,76.02852630615234,168.00701904296875,9123,179902296,85215247,474225,220384,0,0
299109111.0,54.15233612060547,28.63678741455078,0.284753680229187,30.63538360595703,52.45099258422852,76.02460479736328,168.00390625,9124,299109111,141516181,0,0,0,0
145632711.0,54.969337463378906,28.48321914672852,0.3578518033027649,31.688474655151367,53.41507339477539,76.7364273071289,167.34759521484375,9125,140767381,68305194,0,0,4865330,2715693
191639253.0,54.33748245239258,28.62582015991211,0.4397587478160858,30.789958953857425,52.69552993774414,76.12051391601562,166.30026245117188,9126,96966100,46107666,44246988,21942848,50426165,27648556
179162985.0,54.344486236572266,28.617469787597656,0.4583567678928375,30.821264266967773,52.71479415893555,76.1622085571289,166.39585876464844,9127,70630432,33918058,47246784,23249533,61285769,33914602
69578706.0,55.39712142944336,28.224573135375977,0.7035324573516846,32.38237476348877,54.033836364746094,76.8099594116211,166.39585876464844,9128,30079757,14997972,16469622,7770639,23029327,12594920
198632346.0,54.27058029174805,28.61419486999512,0.2710161805152893,30.78487777709961,52.62530899047852,76.01522064208984,166.97006225585938,9129,104466817,49524543,45627912,22393157,48537617,26939943
194291328.0,54.3796501159668,28.669267654418945,0.2386120855808258,30.8474555015564,52.74943923950195,76.2071533203125,166.39285278320312,9130,75160409,35346456,37817025,17021841,81313894,44881466
88478253.0,54.91437911987305,28.19638442993164,0.4249055087566376,31.849040985107425,53.51753234863281,76.33513641357422,165.28160095214844,9131,36461614,17747999,17474600,7873110,34542039,19008526
75971301.0,55.59490966796875,28.27585792541504,0.4397587478160858,32.58657455444336,54.15329360961914,77.0597915649414,166.97305297851562,9132,43852492,21664049,16189888,7605942,15928921,8807078
106952625.0,55.92992401123047,28.2253475189209,0.4397451281547546,33.03022384643555,54.61855697631836,77.36316680908203,167.66354370117188,9133,49039970,24669504,20484592,8930424,37428063,20467149
59617740.0,55.79172134399414,28.02608299255371,0.7035324573516846,33.06500625610352,54.43804740905762,77.06156921386719,165.058349609375,9134,30176956,15172646,13685650,6322010,15755134,8770791
208763961.0,54.23019409179688,28.605792999267575,0.4373568892478943,30.710044860839844,52.62440872192383,76.00348663330078,167.05113220214844,9135,171118980,81220606,25544940,13222515,12100041,6485036
205142640.0,54.20558166503906,28.60127639770508,0.3111369013786316,30.713376998901367,52.60973739624024,75.97398376464844,167.63668823242188,9136,153343317,72812138,27661372,14142239,24137951,13079937
52813503.0,55.12203598022461,28.258956909179688,0.6298650503158569,32.12856864929199,53.61774063110352,76.59280395507812,166.3688201904297,9137,41077358,19907000,5843704,2958865,5892441,3029165
213262878.0,53.99560928344727,28.575353622436523,0.2709061801433563,30.517240524291992,52.32881927490234,75.73587799072266,166.96705627441406,9138,196584011,92537932,12208504,6330496,4470363,2300058
214856085.0,53.99115753173828,28.592679977416992,0.2588192224502563,30.520381927490234,52.349639892578125,75.74478149414062,166.967041015625,9139,198265408,93314962,12658308,6486008,3932369,2033441
60835965.0,54.5965690612793,28.28714370727539,0.3926267027854919,31.51496315002441,53.01123428344727,76.08154296875,165.05972290039062,9140,58124809,27838561,2457840,1288110,253316,123371
79739506.0,55.250301361083984,28.27185440063477,0.4733842313289642,32.19696044921875,53.77239608764648,76.74989891052246,166.97006225585938,9141,75077368,36530267,3944500,1986551,717638,326391
111325581.0,55.29661560058594,28.262805938720703,0.3137275874614715,32.27469253540039,53.85725021362305,76.75186920166016,167.63668823242188,9142,103251809,50363509,6233976,3197927,1839796,853685
45969666.0,55.513301849365234,28.147459030151367,0.6506693363189697,32.646026611328125,54.00547218322754,76.9086685180664,165.2816619873047,9143,42706287,21009131,2909655,1559016,353724,179494
154959210.0,54.56825637817383,28.69865226745605,0.4397587478160858,30.972801208496094,52.86542510986328,76.54411315917969,166.97305297851562,9144,120942789,57784452,22365710,11549318,11650711,6233115
193779141.0,54.32271957397461,28.62917900085449,0.4397451281547546,30.81954574584961,52.61367034912109,76.15973663330078,167.66354370117188,9145,146345749,69589223,30102390,15557883,17331002,9469110
87087003.0,55.02237701416016,28.32566261291504,0.4397587478160858,31.873435974121094,53.44706344604492,76.5860595703125,166.30026245117188,9146,58942022,28677203,12757802,6320124,15387179,8365604
211716753.0,54.40216445922852,28.65586280822754,0.2710161805152893,30.841123580932617,52.69405364990234,76.34152221679688,167.6606903076172,9147,185552632,87825454,20484210,10204900,5679911,3043635
296083945.0,54.19404220581055,28.64533042907715,0.2386120855808258,30.662431716918945,52.50940704345703,76.06009674072266,167.66055297851562,9148,268421586,127023267,13432220,6433512,14230139,7980642
147121281.0,54.76993942260742,28.378040313720703,0.2710161805152893,31.57270622253418,53.1923942565918,76.35517883300781,166.39285278320312,9149,116332586,56016047,15210000,7585623,15578695,8435003
98049006.0,55.05024337768555,28.419818878173828,0.474636822938919,31.805113315582275,53.525840759277344,76.74984550476074,166.97305297851562,9150,80754891,39161672,12706004,6416452,4588111,2495211
178973740.0,54.948387145996094,28.452959060668945,0.4583567678928375,31.667255401611328,53.46709060668945,76.61824035644531,167.66354370117188,9151,145981435,70290699,18765444,9054503,14226861,7568115
88891111.0,55.5500602722168,28.2844181060791,0.474636822938919,32.5070915222168,54.12290573120117,77.07231903076172,166.39585876464844,9152,62819457,31050897,12513492,6198614,13558162,7223090
43613130.0,54.59127426147461,28.705007553100582,1.272905707359314,30.85325002670288,53.03020858764648,76.5924072265625,166.9850311279297,9153,43510511,20872859,102619,49476,0,0
47497131.0,54.351783752441406,28.64409637451172,0.870250940322876,30.742130279541016,52.64277267456055,76.35119247436523,167.6754608154297,9154,46570635,22167720,926496,512691,0,0
15509665.0,55.07093811035156,27.82798957824707,1.3988473415374756,32.45292663574219,53.727272033691406,76.09049987792969,163.67623901367188,9155,15509665,7548193,0,0,0,0
58368610.0,54.54544448852539,28.641300201416016,0.9512543678283693,30.94541883468628,52.98244285583496,76.50333404541016,168.0218963623047,9156,54156610,25870514,4212000,2133158,0,0
67111905.0,55.11715698242188,28.764461517333984,0.5070208311080933,31.451934814453125,53.714332580566406,77.1778335571289,167.6724853515625,9157,57956656,28036428,9155249,4492963,0,0
20298006.0,55.47671508789063,28.005327224731445,1.0794618129730225,32.75427055358887,54.1783390045166,76.65435600280762,165.2347412109375,9158,18338454,9002229,1959552,972560,0,0
39948391.0,56.4681396484375,28.30602264404297,1.2329376935958862,33.55300712585449,55.25229263305664,78.09637832641602,166.39585876464844,9159,25819890,13333587,5948962,2990025,8179539,4312684
50919186.0,56.4550895690918,28.344202041625977,0.870250940322876,33.49565601348877,55.256534576416016,78.07564544677734,167.6754608154297,9160,28035677,14526940,11918686,5817016,10964823,5896328
19496890.0,57.44745635986328,27.97644424438477,1.2329376935958862,35.06669902801514,56.45653343200684,78.5207405090332,165.00148010253906,9161,13210548,6885808,4154940,1940458,2131402,1114432
42389028.0,54.678009033203125,28.766565322875977,1.1486824750900269,30.918221473693848,53.16461563110352,76.72843170166016,168.010009765625,9162,42389028,20400766,0,0,0,0
39778740.0,54.321250915527344,28.66720962524414,0.4622089862823486,30.72444868087769,52.72018241882324,76.25516510009766,166.9820098876953,9163,39778740,18945953,0,0,0,0
8191128.0,55.67726135253906,27.95894241333008,1.3718596696853638,32.996755599975586,54.4345817565918,76.79341506958008,163.2037353515625,9164,8191128,4054845,0,0,0,0
58617378.0,54.3945198059082,28.66670227050781,0.5251961946487427,30.781492233276367,52.89134216308594,76.321044921875,166.7753143310547,9165,58617378,28021901,0,0,0,0
60494500.0,54.38933563232422,28.664060592651367,0.1651057749986648,30.826875686645508,52.91077995300293,76.28550720214844,166.77232360839844,9166,60494500,28927845,0,0,0,0
8805306.0,55.58213424682617,28.080419540405277,0.9930602312088012,32.893144607543945,54.16446304321289,76.82761192321777,164.8932647705078,9167,8805306,4330032,0,0,0,0
50596770.0,55.89251327514648,28.26501846313477,1.0312825441360474,32.95636367797852,54.63414001464844,77.43073272705078,168.010009765625,9168,36264623,18675346,3164414,1774087,11167733,6062883
72234190.0,55.69937133789063,28.339540481567383,0.5034547448158264,32.6754264831543,54.39152526855469,77.31851959228516,168.00689697265625,9169,50592375,25972373,4512316,2521346,17129499,9360820
20336253.0,57.04316329956055,27.90401840209961,1.0887802839279177,34.62078857421875,56.055931091308594,78.1878890991211,165.1474609375,9170,16606974,8681436,424908,216873,3304371,1735916
70276440.0,54.83511352539063,28.738006591796875,0.998965322971344,31.143054485321045,53.22369384765625,76.88216400146484,166.38560485839844,9171,45936497,23144033,8220344,4096214,16119599,9532085
76774636.0,54.55137634277344,28.68364715576172,0.9347079992294312,30.95257139205933,52.91952896118164,76.5056381225586,167.6754608154297,9172,47628273,23962080,8166802,4054860,20979561,12351433
25151778.0,56.57081985473633,28.304759979248047,1.412569284439087,33.54791831970215,55.33855247497559,78.13541984558105,165.07972717285156,9173,18122649,9418039,1833097,877287,5196032,2852308
135803440.0,54.95942687988281,28.713144302368164,0.3179691433906555,31.340274333953857,53.46368598937988,76.98230743408203,168.0218963623047,9174,91786922,46658511,15203088,7763271,28813430,17135517
182357253.0,54.80717086791992,28.745386123657227,0.317955881357193,31.16918182373047,53.34040451049805,76.84814453125,168.01878356933594,9175,118690270,60544941,13368864,6802676,50298119,29323465
61477416.0,56.3736686706543,28.21187973022461,1.0003507137298584,33.62495708465576,55.1212043762207,77.82550048828125,166.78732299804688,9176,46019764,24067017,2526510,1310032,12931142,7281540
69084135.0,55.551300048828125,28.471359252929688,1.1134631633758545,32.223487854003906,54.233184814453125,77.36466979980469,168.02191162109375,9177,46763448,24104035,7871995,4092765,14448692,8276023
120598215.0,55.20784378051758,28.59699058532715,0.5070244669914246,31.7177734375,53.79199981689453,77.11930847167969,168.018798828125,9178,79652687,40979419,9947550,5190485,30997978,17879068
47897578.0,56.59427261352539,28.365991592407227,1.1132444143295288,33.556694984436035,55.50605773925781,78.22673797607422,166.79931640625,9179,31845746,16903321,2474010,1278574,13577822,7366944
37406925.0,54.13629531860352,28.615827560424805,0.7659883499145508,30.70578956604004,52.2900619506836,75.84088134765625,166.72230529785156,9180,36257400,17037635,1149525,579930,0,0
12829645.0,54.557220458984375,28.651769638061523,0.5170353651046753,31.18031120300293,52.86626052856445,76.37527465820312,166.2852325439453,9181,11865781,5669817,963864,513526,0,0
11174628.0,55.30796051025391,27.933462142944336,1.2135502099990845,32.53887176513672,54.10949897766113,76.5685806274414,163.1345977783203,9182,11174628,5491419,0,0,0,0
82400703.0,54.34785842895508,28.5205020904541,0.3125909864902496,31.03891372680664,52.655235290527344,75.929443359375,166.78431701660156,9183,73164858,34437123,9235845,4532181,0,0
52362261.0,55.18936920166016,28.605979919433597,0.1258433014154434,31.90526580810547,53.70477294921875,76.86679077148438,166.38082885742188,9184,37094988,17737962,15267273,7509487,0,0
32574556.0,56.16674423217773,28.186525344848636,0.8299441337585449,33.31029510498047,55.03036117553711,77.58390045166016,165.28150939941406,9185,26423116,13095250,6151440,2893251,0,0
34723611.0,56.09944915771485,28.383588790893555,0.7211709022521973,33.11092185974121,54.8236083984375,77.65197372436523,166.38385009765625,9186,30240643,14980057,4482968,2112905,0,0
28937028.0,56.59994125366211,28.21340751647949,0.4019368290901184,33.88248634338379,55.47263717651367,77.9940414428711,166.38385009765625,9187,19430596,9769251,9506432,4595305,0,0
19397106.0,57.475955963134766,28.11441993713379,1.0777603387832642,34.82313632965088,56.62890434265137,78.72640991210938,166.38385009765625,9188,14784276,7624561,4612830,2138085,0,0
70157935.0,54.06454849243164,28.76129150390625,0.5881626605987549,30.366496086120605,52.3275260925293,75.98303985595703,167.9980926513672,9189,70157935,33095811,0,0,0,0
36581181.0,54.02180480957031,28.68674087524414,0.4018838107585907,30.451396942138672,52.411128997802734,75.84558868408203,167.17449951171875,9190,36581181,17280642,0,0,0,0
11686195.0,55.23027420043945,28.09046936035156,0.7994120717048645,32.28569030761719,53.984012603759766,76.6495132446289,164.8855743408203,9191,11686195,5724886,0,0,0,0
163307628.0,54.15221405029297,28.665483474731445,0.1876541227102279,30.57227897644043,52.51272010803223,76.00357055664062,167.99807739257812,9192,163307628,77381150,0,0,0,0
166850778.0,54.1396369934082,28.64786529541016,0.1443017423152923,30.62267303466797,52.5016975402832,75.97261047363281,167.99496459960938,9193,166850778,79019785,0,0,0,0
48201471.0,55.243534088134766,28.39826011657715,0.4687098264694214,32.1201171875,53.79680633544922,76.85036849975586,166.77232360839844,9194,48201471,23517601,0,0,0,0
67448305.0,55.448055267333984,28.381771087646484,0.5064085125923157,32.33518600463867,54.11347961425781,77.07403564453125,166.9700469970703,9195,67448305,33150951,0,0,0,0
99242916.0,55.34850692749024,28.443302154541016,0.3956964015960693,32.136043548583984,53.99741554260254,77.04326629638672,167.99497985839844,9196,99242916,48647363,0,0,0,0
43697226.0,56.44181442260742,28.19107818603516,0.6420861482620239,33.62239933013916,55.302005767822266,77.87569427490234,165.74978637695312,9197,43697226,22075998,0,0,0,0
72679596.0,54.67238998413086,28.874731063842773,0.8469483852386475,30.844720363616943,53.025726318359375,76.85674476623535,166.35855102539062,9198,66536934,32004244,3678070,1792343,2464592,1491506
55214286.0,54.49100112915039,28.93948173522949,0.4598891139030456,30.60619354248047,52.79981803894043,76.74658966064453,166.2313232421875,9199,52900018,25252310,1625030,806846,689238,405806
28301526.0,55.54393768310547,28.40064811706543,1.0594525337219238,32.324490547180176,54.07798004150391,77.32427978515625,165.9608154296875,9200,25562071,12644608,85692,42304,2653763,1439357
192482010.0,54.67153549194336,28.69894218444824,0.1523709595203399,31.077932834625244,53.08406829833984,76.6700267791748,168.00997924804688,9201,180631306,86614133,11360804,5749544,489900,285506
252596526.0,54.40922927856445,28.75233268737793,0.1258433014154434,30.78421401977539,52.76031875610352,76.42808532714844,168.0068817138672,9202,247413674,117952279,5182852,2738878,0,0
124875306.0,55.29159164428711,28.49720764160156,0.3125909864902496,32.04599380493164,53.82344436645508,77.02494812011719,166.78431701660156,9203,119655997,58617955,340274,145998,4879035,2719410
84246690.0,55.13009643554688,28.54017448425293,0.7031115293502808,31.73822450637817,53.63905334472656,76.99224853515625,168.00999450683594,9204,81223450,39616981,2854656,1556375,168584,116745
150971376.0,54.87543487548828,28.64544105529785,0.4973063766956329,31.35932731628418,53.34208488464356,76.77259063720703,168.00689697265625,9205,148985102,72008968,1795248,977628,191026,109919
80080840.0,55.69820022583008,28.517410278320312,0.7031115293502808,32.37520122528076,54.38284873962402,77.45433807373047,166.79632568359375,9206,78440065,38885070,0,0,1640775,911788
87893911.0,54.55731964111328,28.613550186157227,0.9710478782653807,31.01842975616455,52.980560302734375,76.3134536743164,167.3535919189453,9207,49048521,23557845,19762000,9794061,19083390,10534748
75294856.0,54.8806037902832,28.5467472076416,0.5070244669914246,31.514625072479248,53.36430358886719,76.62165832519531,167.3535919189453,9208,33586469,16470144,18825378,9198305,22883009,12613847
30548836.0,56.11170196533203,28.21537399291992,1.3513891696929932,33.10853576660156,54.86505126953125,77.56752014160156,166.39585876464844,9209,14765103,7491001,6222037,2836606,9561696,5159369
123299956.0,54.628196716308594,28.61983299255371,0.3179691433906555,31.146758556365967,53.039249420166016,76.3734359741211,166.98204040527344,9210,71926099,34606644,24609494,11920805,26764363,14938955
116166903.0,55.02776718139648,28.59136009216309,0.2386945188045501,31.631067276000977,53.56258773803711,76.80628204345703,166.39285278320312,9211,51860221,25260434,22415840,10150933,41890842,23034613
52649191.0,55.739776611328125,28.20595932006836,0.6327122449874878,32.779462814331055,54.42341232299805,77.17567825317383,165.29464721679688,9212,24885430,12451446,12634396,5816384,15129365,8334027
42379821.0,56.98346328735352,28.200284957885746,1.2329376935958862,34.21504592895508,55.898197174072266,78.40817260742188,167.05413818359375,9213,28204402,14514235,7677450,3539719,6497969,3440740
58368610.0,57.06259536743164,28.139711380004883,0.870250940322876,34.396183013916016,55.96085739135742,78.48246574401855,167.6754608154297,9214,31954259,16545197,11856195,5228641,14558156,7789809
35806953.0,57.25355529785156,27.888229370117188,1.2329376935958862,34.87955093383789,56.28131866455078,78.3983154296875,166.39585876464844,9215,21140964,11044347,8054319,3667550,6611670,3533231
103960990.0,54.29440307617188,28.708526611328125,0.9512535333633424,30.63825273513794,52.63783264160156,76.1875057220459,167.35060119628906,9216,80481757,38244947,14522200,7713616,8957033,4613230
90848460.0,54.43292236328125,28.632699966430664,0.4622089862823486,30.92258071899414,52.8823184967041,76.22138977050781,167.64862060546875,9217,65498089,31399219,13924575,7215867,11425796,6141724
22401471.0,55.50782775878906,28.3513126373291,1.164177417755127,32.35935974121094,54.23068237304688,77.08395385742188,166.3688201904297,9218,16809790,8349856,2954240,1476568,2637441,1423577
156512278.0,54.21578598022461,28.66139030456543,0.3178753852844238,30.62493133544922,52.5757064819336,76.079345703125,166.97903442382812,9219,136655371,64969697,14065668,7543653,5791239,3008842
160841080.0,54.205810546875,28.649415969848636,0.3178621232509613,30.65789556503296,52.583600997924805,76.05587005615234,166.97901916503906,9220,140235160,66674413,13231057,6997629,7374863,3952149
45291403.0,55.11712646484375,28.38943862915039,0.5902391672134399,31.96166706085205,53.6239128112793,76.71233367919922,165.04588317871094,9221,41931090,20407562,2453272,1283325,907041,474794
47001360.0,56.37245178222656,28.277196884155277,0.6433761119842529,33.39684200286865,55.17495536804199,77.92018127441406,166.98204040527344,9222,42862059,21599156,3339972,1654431,799329,409737
70763356.0,56.12856674194336,28.277612686157227,0.5034547448158264,33.16594219207764,54.860469818115234,77.62316131591797,166.9820098876953,9223,63301478,31694475,4924434,2437532,2537444,1330860
32332861.0,56.74187088012695,28.073711395263672,0.6433761119842529,34.06333923339844,55.61958312988281,78.08917236328125,166.78732299804688,9224,29820753,15183709,1952907,971776,559201,268831
87509835.0,55.12776184082031,28.739789962768555,1.074262261390686,31.464385986328125,53.60968017578125,77.17742538452148,166.9850311279297,9225,61964143,30206598,16410269,8508602,9135423,4711203
95710530.0,55.163028717041016,28.7138671875,0.9347079992294312,31.580631732940677,53.66032791137695,77.13135528564453,167.6754608154297,9226,60404885,29716021,15075658,7606891,20229987,10843570
44401176.0,56.096221923828125,28.364961624145508,1.2230408191680908,32.971078872680664,54.79544258117676,77.75518035888672,165.9647674560547,9227,28562716,14377536,7115886,3495367,8722574,4548867
177519903.0,55.05461120605469,28.66195106506348,0.3179691433906555,31.528852462768555,53.526611328125,77.0269546508789,167.67262268066406,9228,130625407,63420689,27812456,14015432,19082040,10194244
234935326.0,54.79059982299805,28.703765869140625,0.2386945188045501,31.24369430541992,53.221961975097656,76.74847412109375,167.6724853515625,9229,175735381,84625929,25571050,12342294,33628895,18330162
116365140.0,55.60628890991211,28.36431884765625,0.3179691433906555,32.54597854614258,54.17995071411133,77.20516967773438,166.39285278320312,9230,84839905,41925648,15516496,7623870,16008739,8547842
66119250.0,55.9734992980957,28.43724822998047,1.1132444143295288,32.75224018096924,54.65007019042969,77.7035140991211,166.9850311279297,9231,50622432,25267840,10613183,5352214,4883635,2505305
119528991.0,55.62018203735352,28.431554794311523,0.5070244669914246,32.39592361450195,54.26753234863281,77.28713989257812,167.6754608154297,9232,90131012,44290438,16056316,7791568,13341663,6933248
63241881.0,56.30515670776367,28.21023941040039,0.7603856921195984,33.38874053955078,55.103759765625,77.75255584716797,166.39585876464844,9233,44786106,22563032,8677123,4151998,9778652,5060661
48358695.0,54.26743316650391,28.42145156860352,1.204803228378296,30.89468669891357,52.47954177856445,75.99271392822266,167.35414123535156,9234,45212871,21329844,3145824,1583344,0,0
45015816.0,54.38261032104492,28.342647552490234,1.1817296743392944,31.13165616989136,52.67601013183594,75.87504577636719,167.8289794921875,9235,38742406,18184971,6273410,3065449,0,0
17407950.0,55.16349029541016,27.70311546325684,1.6956149339675903,32.62455081939697,53.79936981201172,75.96489524841309,166.1907196044922,9236,16816452,8182256,591498,290439,0,0
